USER_DATA7,USER_DATA8,USER_DATA9,USER_DATA10,USER_DATA11,USER_DATA12,USER_DATA13,USER_DATA14,USER_DATA15,Angle_ROL,Angle_PIT,Angle_YAW
0,3,0,-121,4593,6835,-74,-32,99,33.93000031,-0.939999998,-175.1600037
0,0,0,-122,4588,6823,-81,-34,107,33.93000031,-0.949999988,-175.1699982
0,1,0,-133,4591,6819,-81,-34,107,33.93000031,-0.949999988,-175.1600037
0,0,0,-158,4592,6838,-84,-29,104,33.93000031,-0.949999988,-175.1600037
0,0,0,-174,4595,6827,-71,-33,108,33.93999863,-0.959999979,-175.1699982
0,0,0,-171,4591,6825,-77,-26,112,33.93999863,-0.949999988,-175.1600037
0,0,0,-144,4590,6836,-76,-32,105,33.93000031,-0.939999998,-175.1499939
0,0,0,-136,4606,6851,-81,-34,101,33.93999863,-0.939999998,-175.1399994
0,0,0,-152,4624,6840,-81,-25,104,33.93999863,-0.939999998,-175.1300049
0,0,0,-128,4610,6812,-73,-22,106,33.93999863,-0.949999988,-175.1499939
0,0,0,-124,4594,6816,-74,-34,101,33.93999863,-0.939999998,-175.1300049
0,1,0,-162,4605,6833,-85,-29,103,33.93000031,-0.949999988,-175.1399994
0,1,0,-171,4609,6848,-79,-27,100,33.90999985,-0.980000019,-175.1399994
0,0,0,-147,4575,6862,-78,-29,101,33.91999817,-0.970000029,-175.1300049
0,0,0,-150,4550,6859,-81,-30,101,33.90999985,-0.959999979,-175.1300049
0,0,-1,-168,4578,6846,-80,-33,100,33.90000153,-0.959999979,-175.1100006
0,0,0,-162,4594,6864,-78,-35,110,33.90000153,-0.959999979,-175.1000061
0,0,0,-152,4589,6869,-76,-32,97,33.90000153,-0.959999979,-175.1100006
0,0,0,-146,4580,6837,-74,-30,101,33.90000153,-0.949999988,-175.1000061
0,1,0,-147,4579,6832,-80,-28,111,33.90999985,-0.959999979,-175.1199951
0,0,0,-162,4603,6840,-83,-30,107,33.90999985,-0.939999998,-175.1000061
0,0,0,-177,4611,6849,-80,-26,103,33.91999817,-0.949999988,-175.1199951
0,0,0,-161,4582,6852,-80,-26,103,33.91999817,-0.959999979,-175.1000061
0,0,0,-148,4569,6847,-75,-26,108,33.93000031,-0.970000029,-175.1000061
0,-1,1,-150,4583,6845,-75,-26,108,33.93000031,-0.949999988,-175.1100006
0,0,0,-145,4582,6847,-84,-44,94,33.93999863,-0.939999998,-175.1000061
0,0,0,-150,4586,6852,-84,-44,94,33.95000076,-0.930000007,-175.0899963
0,0,0,-146,4597,6835,-86,-33,104,33.95999908,-0.939999998,-175.0800018
0,0,0,-125,4591,6831,-77,-24,106,33.95999908,-0.959999979,-175.1000061
0,0,0,-133,4584,6824,-83,-36,107,33.95999908,-0.970000029,-175.0899963
0,0,0,-158,4593,6821,-78,-29,102,33.95000076,-0.980000019,-175.0899963
0,0,0,-160,4601,6846,-77,-31,100,33.95999908,-0.970000029,-175.0700073
0,0,1,-158,4603,6833,-75,-34,102,33.95999908,-0.970000029,-175.1000061
0,-1,0,-172,4602,6808,-69,-32,100,33.95999908,-0.959999979,-175.1100006
0,0,0,-172,4602,6823,-80,-29,97,33.95999908,-0.959999979,-175.1100006
0,0,-1,-147,4601,6841,-78,-28,97,33.95999908,-0.980000019,-175.1100006
0,0,0,-128,4593,6845,-75,-28,94,33.95999908,-0.980000019,-175.1100006
0,0,0,-127,4597,6834,-75,-33,100,33.95999908,-0.970000029,-175.1000061
0,1,0,-132,4612,6822,-76,-27,101,33.95000076,-0.980000019,-175.0800018
0,1,0,-152,4588,6840,-76,-30,111,33.93999863,-0.980000019,-175.0700073
0,0,0,-178,4564,6847,-77,-24,114,33.93999863,-0.980000019,-175.0700073
0,0,0,-188,4571,6844,-77,-31,104,33.93000031,-0.980000019,-175.0500031
0,-1,0,-183,4606,6846,-78,-39,100,33.93999863,-0.970000029,-175.0399933
0,0,0,-166,4606,6855,-77,-34,101,33.93999863,-0.980000019,-175.0299988
0,0,0,-138,4590,6841,-80,-23,103,33.95000076,-0.970000029,-175.0200043
0,0,0,-128,4590,6815,-71,-30,96,33.95000076,-0.970000029,-175.0299988
0,0,1,-138,4617,6811,-78,-33,108,33.93999863,-0.970000029,-175.0500031
0,0,0,-159,4638,6812,-79,-29,102,33.93000031,-0.949999988,-175.0500031
0,-1,0,-173,4621,6822,-81,-30,101,33.93000031,-0.910000026,-175.0399933
0,0,0,-162,4598,6827,-74,-34,97,33.91999817,-0.939999998,-175.0399933
0,0,0,-143,4610,6823,-74,-33,99,33.90999985,-0.930000007,-175.0299988
-1,0,0,-133,4639,6813,-83,-32,105,33.88999939,-0.920000017,-175.0200043
-1,0,-1,-131,4658,6802,-83,-32,105,33.86999893,-0.930000007,-175
-1,0,0,-129,4677,6781,-71,-24,102,33.84000015,-0.920000017,-174.9900055
-2,1,0,-128,4694,6774,-72,-27,97,33.79000092,-0.920000017,-174.9900055
-3,1,0,-136,4698,6760,-72,-27,97,33.72000122,-0.930000007,-174.9900055
-4,-1,0,-164,4702,6764,-75,-31,94,33.65000153,-0.910000026,-174.9799957
-4,0,0,-178,4692,6782,-75,-31,94,33.56000137,-0.879999995,-174.9799957
-4,0,0,-161,4671,6789,-79,-27,102,33.45999908,-0.870000005,-174.9900055
-5,0,0,-153,4668,6791,-79,-27,102,33.34999847,-0.860000014,-174.9900055
-6,0,0,-162,4700,6789,-77,-34,107,33.22999954,-0.870000005,-174.9900055
-6,0,0,-150,4705,6796,-77,-34,107,33.09000015,-0.870000005,-175
-8,0,0,-96,4667,6812,-70,-27,97,32.93000031,-0.860000014,-175.0099945
-8,1,0,-59,4618,6811,-80,-39,100,32.75999832,-0.879999995,-175.0299988
-9,0,0,-55,4594,6819,-74,-32,105,32.56999969,-0.879999995,-175.0299988
-10,0,0,-56,4569,6852,-72,-25,101,32.36000061,-0.889999986,-175.0099945
-11,1,-3,-81,4508,6886,-75,-26,110,32.13999939,-0.939999998,-174.9799957
-11,1,-2,-120,4464,6897,-75,-38,103,31.89999962,-0.980000019,-174.9400024
-12,1,-3,-154,4467,6916,-73,-28,100,31.64999962,-1.039999962,-174.8800049
-12,0,-3,-155,4465,6924,-81,-36,98,31.39999962,-1.070000052,-174.8000031
-13,1,-4,-146,4418,6934,-85,-40,101,31.13999939,-1.120000005,-174.7400055
-13,0,-2,-143,4355,6951,-81,-25,106,30.87000084,-1.149999976,-174.6999969
-15,0,-1,-180,4345,6958,-80,-31,101,30.55999947,-1.190000057,-174.6699982
-16,0,-2,-224,4388,6971,-77,-24,104,30.23999977,-1.24000001,-174.6499939
-15,1,-1,-268,4414,6970,-79,-25,98,29.92000008,-1.289999962,-174.6499939
-18,0,0,-256,4340,6957,-79,-24,106,29.55999947,-1.299999952,-174.6600037
-18,0,0,-206,4238,6984,-80,-22,100,29.18000031,-1.309999943,-174.6600037
-19,3,0,-175,4160,7023,-73,-28,96,28.78000069,-1.350000024,-174.6900024
-20,2,0,-195,4125,7059,-79,-22,108,28.36000061,-1.389999986,-174.7100067
-21,1,-2,-233,4098,7093,-75,-24,100,27.93000031,-1.429999948,-174.6900024
-21,1,0,-231,4023,7128,-72,-29,93,27.48999977,-1.470000029,-174.6999969
-22,0,-1,-173,3937,7161,-74,-25,101,27.03000069,-1.5,-174.6799927
-23,1,-1,-164,3871,7170,-80,-26,95,26.54999924,-1.539999962,-174.6600037
-24,1,-1,-203,3822,7192,-80,-26,95,26.04999924,-1.580000043,-174.6399994
-25,1,-3,-203,3775,7229,-82,-24,99,25.54000092,-1.639999986,-174.6100006
-26,1,-1,-195,3705,7264,-82,-24,99,25.01000023,-1.669999957,-174.5800018
-27,0,-1,-229,3594,7308,-78,-23,97,24.45999908,-1.669999957,-174.5500031
-27,3,-3,-280,3535,7333,-78,-23,97,23.89999962,-1.74000001,-174.5200043
-29,1,-1,-298,3519,7349,-84,-24,99,23.32999992,-1.769999981,-174.5
-29,1,-1,-285,3444,7373,-77,-24,104,22.73999977,-1.809999943,-174.4799957
-30,4,-1,-285,3321,7385,-72,-25,97,22.13999939,-1.879999995,-174.4799957
-31,3,0,-300,3253,7402,-85,-14,96,21.5,-1.940000057,-174.4799957
-32,2,-1,-284,3242,7431,-79,-18,102,20.86000061,-1.980000019,-174.4700012
-32,1,-1,-261,3157,7463,-74,-18,101,20.19000053,-2,-174.4600067
-33,2,-2,-296,3002,7501,-73,-16,102,19.5,-2.059999943,-174.4499969
-35,3,-2,-299,2843,7563,-77,-19,102,18.80999947,-2.130000114,-174.4299927
-35,3,-2,-229,2749,7617,-76,-19,101,18.11000061,-2.220000029,-174.4100037
-35,5,-2,-193,2614,7672,-83,-17,105,17.39999962,-2.319999933,-174.3899994
-35,5,-1,-267,2398,7753,-89,-24,99,16.69000053,-2.430000067,-174.3699951
-34,4,-2,-403,2200,7847,-79,-20,106,15.98999977,-2.529999971,-174.3300018
-33,2,-2,-474,2109,7892,-79,-18,98,15.31000042,-2.599999905,-174.3000031
-33,4,-1,-532,2045,7916,-75,-20,106,14.65999985,-2.670000076,-174.2899933
-31,2,-1,-544,1902,7967,-82,-13,101,14.02000046,-2.700000048,-174.2700043
-31,1,0,-514,1757,8015,-73,-18,104,13.39999962,-2.720000029,-174.25
-30,1,0,-474,1662,8039,-82,-21,103,12.80000019,-2.74000001,-174.2400055
-30,2,2,-420,1599,8039,-83,-10,102,12.21000004,-2.769999981,-174.2899933
-29,2,2,-423,1542,8039,-86,-11,109,11.63000011,-2.799999952,-174.3399963
-28,4,2,-482,1443,8039,-72,-3,102,11.06999969,-2.869999886,-174.4199982
-27,4,4,-525,1385,8044,-80,-13,101,10.51000023,-2.960000038,-174.5200043
-26,2,4,-552,1306,8082,-82,-15,105,9.970000267,-3.00999999,-174.6399994
-24,6,6,-593,1211,8115,-88,-16,103,9.460000038,-3.099999905,-174.8000031
-23,5,7,-666,1108,8138,-92,-11,111,8.970000267,-3.180000067,-174.9700012
-23,5,10,-696,1057,8147,-81,-8,104,8.489999771,-3.25999999,-175.1999969
-24,2,11,-680,1026,8129,-86,-8,99,8.010000229,-3.289999962,-175.4299927
-24,4,11,-664,1013,8087,-83,-16,110,7.510000229,-3.319999933,-175.6799927
-26,2,11,-635,977,8072,-84,-16,108,7.019999981,-3.319999933,-175.9199982
-25,3,12,-565,947,8094,-77,-4,101,6.53000021,-3.369999886,-176.1699982
-25,3,11,-521,916,8115,-91,-10,104,6.039999962,-3.410000086,-176.4299927
-25,3,14,-558,848,8098,-81,-12,108,5.559999943,-3.450000048,-176.7100067
-25,3,12,-601,812,8077,-89,-4,100,5.070000172,-3.5,-176.9799957
-24,3,13,-585,747,8072,-77,-2,105,4.590000153,-3.539999962,-177.25
-24,3,13,-542,683,8083,-78,-1,110,4.099999905,-3.589999914,-177.5200043
-26,4,12,-489,678,8103,-86,-5,105,3.609999895,-3.640000105,-177.7799988
-25,5,12,-391,621,8153,-77,0,107,3.119999886,-3.720000029,-178.0299988
-24,4,12,-340,579,8145,-85,-6,100,2.640000105,-3.799999952,-178.25
-23,5,11,-327,421,8199,-86,2,106,2.190000057,-3.920000076,-178.4700012
-20,9,9,-286,227,8262,-86,2,106,1.779999971,-4.090000153,-178.6699982
-21,8,9,-312,205,8269,-87,3,107,1.370000005,-4.269999981,-178.8600006
-21,9,9,-399,147,8329,-87,3,107,0.959999979,-4.46999979,-179.0599976
-16,2,7,-865,-370,8769,-89,5,111,0.680000007,-4.489999771,-179.2100067
-2,-13,4,-1551,-1290,9212,-89,5,111,0.670000017,-4.210000038,-179.2700043
7,-20,-3,-1665,-1828,8836,-82,-1,106,0.810000002,-3.819999933,-179.1600037
10,-18,-13,-1172,-1185,8090,-83,0,108,0.980000019,-3.450000048,-178.8699951
-4,-15,-12,-156,131,8163,-88,-1,115,0.910000026,-3.190000057,-178.6000061
-4,-3,-11,817,594,7966,-83,2,112,0.829999983,-3.150000095,-178.3800049
-5,5,-8,586,424,7874,-82,6,110,0.730000019,-3.25999999,-178.2400055
-3,3,-4,6,610,8425,-94,2,116,0.680000007,-3.299999952,-178.1900024
1,0,-2,-737,297,8457,-84,2,108,0.689999998,-3.269999981,-178.1600037
0,-3,-3,-1177,90,8160,-80,4,110,0.670000017,-3.180000067,-178.1100006
-2,-3,-1,-971,184,8043,-80,4,110,0.620000005,-3.099999905,-178.0800018
-3,-7,0,-484,334,8115,-90,4,106,0.569999993,-2.99000001,-178.0899963
-3,-6,2,-383,281,8182,-90,4,106,0.49000001,-2.869999886,-178.1499939
-3,-4,3,-518,60,8202,-97,0,116,0.419999987,-2.769999981,-178.2299957
-2,-6,4,-601,-146,8259,-97,0,116,0.370000005,-2.650000095,-178.3000031
-2,-5,4,-467,-79,8230,-85,-4,112,0.330000013,-2.539999962,-178.3899994
-2,-3,3,-276,90,8180,-85,-4,112,0.280000001,-2.450000048,-178.4499969
-1,-2,2,-204,109,8127,-92,-1,117,0.239999995,-2.390000105,-178.4900055
-1,-1,2,-249,-134,8268,-92,-1,117,0.230000004,-2.339999914,-178.5200043
0,-2,0,-161,-248,8317,-86,2,114,0.239999995,-2.289999962,-178.5099945
0,1,0,-72,-29,8168,-94,2,115,0.239999995,-2.309999943,-178.5099945
0,1,0,-228,187,8109,-91,-8,120,0.230000004,-2.329999924,-178.5099945
0,1,0,-438,140,8155,-99,1,114,0.230000004,-2.349999905,-178.5099945
0,0,0,-561,24,8219,-90,0,113,0.219999999,-2.329999924,-178.5099945
0,-1,0,-454,12,8187,-85,0,110,0.219999999,-2.289999962,-178.4900055
0,-2,0,-307,35,8154,-85,-1,110,0.219999999,-2.25999999,-178.4700012
0,-1,0,-245,29,8166,-91,5,117,0.209999993,-2.230000019,-178.4799957
0,-1,0,-304,25,8185,-92,6,118,0.200000003,-2.200000048,-178.4900055
0,-1,0,-368,41,8191,-84,3,117,0.200000003,-2.160000086,-178.4900055
0,-1,0,-378,36,8229,-82,4,118,0.180000007,-2.109999895,-178.4900055
0,0,1,-300,27,8184,-97,-8,120,0.189999998,-2.099999905,-178.5
0,-2,0,-251,28,8179,-97,-8,120,0.180000007,-2.079999924,-178.5099945
0,-2,0,-268,34,8199,-89,3,121,0.189999998,-2.059999943,-178.5299988
0,1,0,-273,52,8167,-89,3,121,0.170000002,-2.059999943,-178.5500031
0,-1,0,-267,24,8188,-93,-8,122,0.170000002,-2.039999962,-178.5700073
0,0,0,-330,32,8191,-93,-8,122,0.159999996,-2.019999981,-178.5599976
0,-1,1,-384,80,8184,-88,2,126,0.150000006,-1.99000001,-178.5700073
0,1,0,-346,59,8186,-88,2,126,0.150000006,-2.00999999,-178.5800018
0,0,0,-261,41,8180,-90,6,112,0.150000006,-2.00999999,-178.6000061
0,0,0,-247,16,8183,-89,0,114,0.150000006,-2,-178.6000061
0,0,0,-300,23,8201,-91,-2,106,0.150000006,-1.99000001,-178.6000061
0,0,0,-350,51,8191,-89,9,111,0.150000006,-1.980000019,-178.6100006
0,-1,0,-365,50,8173,-92,-1,117,0.150000006,-1.950000048,-178.6100006
0,0,0,-331,37,8170,-93,7,115,0.150000006,-1.940000057,-178.6100006
0,0,0,-272,24,8168,-91,-12,118,0.150000006,-1.929999948,-178.6000061
0,0,-1,-266,18,8173,-82,1,119,0.150000006,-1.940000057,-178.5700073
0,0,0,-304,31,8180,-83,3,119,0.140000001,-1.929999948,-178.5899963
0,0,0,-340,45,8182,-85,2,113,0.140000001,-1.909999967,-178.5899963
0,0,0,-341,34,8182,-84,6,114,0.140000001,-1.879999995,-178.6100006
0,0,0,-324,29,8187,-83,0,117,0.129999995,-1.879999995,-178.6000061
0,0,0,-305,34,8186,-84,2,118,0.129999995,-1.879999995,-178.6100006
0,0,-1,-313,32,8175,-90,-3,113,0.119999997,-1.879999995,-178.6199951
0,1,1,-309,37,8178,-90,-3,113,0.129999995,-1.909999967,-178.6399994
0,0,0,-288,35,8169,-84,2,114,0.129999995,-1.919999957,-178.6499939
0,0,0,-269,22,8174,-84,2,114,0.129999995,-1.940000057,-178.6499939
0,0,0,-289,37,8184,-89,0,114,0.129999995,-1.940000057,-178.6399994
0,0,-1,-343,42,8191,-89,0,114,0.129999995,-1.940000057,-178.6100006
0,0,0,-356,28,8189,-94,0,119,0.140000001,-1.919999957,-178.6199951
0,-1,0,-329,49,8172,-90,4,122,0.129999995,-1.889999986,-178.6300049
0,0,-1,-289,44,8173,-87,3,115,0.140000001,-1.889999986,-178.6300049
0,-1,0,-268,31,8186,-92,0,115,0.140000001,-1.879999995,-178.6300049
0,1,0,-291,49,8190,-91,-2,116,0.140000001,-1.899999976,-178.6399994
0,1,1,-340,55,8193,-92,-1,116,0.140000001,-1.909999967,-178.6399994
0,0,0,-363,50,8185,-90,-1,115,0.129999995,-1.909999967,-178.6600037
0,1,0,-337,41,8181,-81,5,117,0.129999995,-1.909999967,-178.6699982
0,-1,0,-287,30,8193,-94,4,117,0.129999995,-1.889999986,-178.6699982
0,0,0,-278,35,8191,-91,-10,110,0.119999997,-1.899999976,-178.6699982
0,0,0,-308,44,8189,-91,-10,110,0.119999997,-1.889999986,-178.6699982
0,1,0,-331,49,8193,-88,2,116,0.129999995,-1.899999976,-178.6799927
0,0,0,-331,38,8196,-88,2,116,0.129999995,-1.879999995,-178.6900024
0,0,-1,-334,31,8190,-83,3,117,0.119999997,-1.860000014,-178.6799927
0,1,0,-323,38,8176,-83,3,117,0.119999997,-1.850000024,-178.6900024
0,0,0,-295,49,8164,-94,0,117,0.119999997,-1.850000024,-178.6999969
0,0,0,-286,45,8170,-94,0,117,0.119999997,-1.870000005,-178.6999969
0,0,0,-290,32,8166,-94,-1,121,0.119999997,-1.870000005,-178.7100067
0,0,0,-295,45,8173,-84,2,122,0.119999997,-1.870000005,-178.6999969
0,0,0,-319,38,8182,-96,-1,125,0.119999997,-1.870000005,-178.6999969
0,0,0,-338,40,8179,-90,4,116,0.119999997,-1.870000005,-178.6999969
0,0,0,-323,37,8163,-96,-1,117,0.129999995,-1.879999995,-178.6799927
0,0,0,-298,35,8164,-92,-1,117,0.129999995,-1.879999995,-178.6900024
0,0,-1,-275,35,8187,-82,0,118,0.140000001,-1.879999995,-178.6900024
0,0,0,-286,26,8192,-89,-1,117,0.129999995,-1.889999986,-178.6900024
0,0,1,-307,36,8178,-91,5,115,0.140000001,-1.909999967,-178.7200012
0,0,1,-313,37,8168,-89,0,108,0.140000001,-1.929999948,-178.7299957
0,0,0,-314,33,8183,-91,1,114,0.150000006,-1.950000048,-178.7299957
0,0,0,-312,21,8179,-97,8,116,0.150000006,-1.940000057,-178.75
0,0,0,-315,29,8172,-91,5,117,0.150000006,-1.919999957,-178.7599945
0,0,0,-314,39,8189,-90,0,117,0.150000006,-1.919999957,-178.7700043
0,0,0,-309,31,8185,-88,-6,119,0.140000001,-1.909999967,-178.7700043
0,0,0,-292,28,8178,-90,4,116,0.140000001,-1.919999957,-178.7599945
0,1,0,-305,33,8182,-94,-3,117,0.140000001,-1.940000057,-178.75
0,0,0,-335,34,8200,-79,1,105,0.140000001,-1.909999967,-178.7599945
0,0,0,-343,33,8197,-89,9,113,0.140000001,-1.899999976,-178.7599945
0,-1,0,-322,26,8164,-88,-3,113,0.140000001,-1.879999995,-178.7599945
0,0,0,-288,29,8165,-86,4,120,0.140000001,-1.870000005,-178.7700043
0,1,0,-250,44,8185,-88,-3,111,0.140000001,-1.889999986,-178.7599945
0,0,0,-269,45,8191,-96,4,109,0.140000001,-1.889999986,-178.7799988
0,1,0,-316,37,8202,-91,11,119,0.129999995,-1.909999967,-178.8000031
0,0,0,-346,26,8198,-84,2,108,0.129999995,-1.899999976,-178.7799988
0,0,0,-353,30,8190,-92,0,119,0.129999995,-1.889999986,-178.7799988
0,-1,-1,-337,46,8189,-95,6,126,0.129999995,-1.870000005,-178.7799988
0,1,0,-284,60,8168,-95,6,126,0.140000001,-1.870000005,-178.7899933
0,0,0,-264,18,8161,-88,-3,123,0.150000006,-1.870000005,-178.7899933
0,0,0,-283,20,8156,-88,-3,123,0.150000006,-1.870000005,-178.7899933
0,1,0,-282,62,8164,-82,6,116,0.140000001,-1.879999995,-178.8000031
0,0,0,-314,29,8175,-88,3,109,0.129999995,-1.879999995,-178.8099976
0,0,0,-360,11,8216,-86,0,113,0.140000001,-1.870000005,-178.8000031
1,0,0,-363,46,8213,-90,0,113,0.150000006,-1.879999995,-178.8099976
0,0,1,-337,60,8154,-86,4,118,0.150000006,-1.879999995,-178.8399963
0,1,0,-299,13,8187,-89,-2,114,0.159999996,-1.889999986,-178.8600006
-1,2,1,-255,60,8150,-89,-6,120,0.150000006,-1.929999948,-178.8800049
0,1,0,-137,94,8179,-96,7,121,0.150000006,-1.960000038,-178.8899994
0,3,-1,-105,-23,8200,-96,7,121,0.159999996,-2.049999952,-178.8600006
0,1,-2,-321,-35,8132,-93,-2,112,0.159999996,-2.079999924,-178.8300018
0,1,0,-510,51,8191,-93,-2,112,0.159999996,-2.089999914,-178.8300018
0,-1,1,-482,87,8203,-88,4,118,0.150000006,-2.069999933,-178.8699951
-1,0,0,-403,12,8185,-86,0,119,0.140000001,-2.049999952,-178.8899994
0,-1,0,-339,18,8193,-100,2,119,0.140000001,-2.019999981,-178.8800049
0,-1,-1,-260,59,8182,-84,0,120,0.150000006,-1.980000019,-178.8699951
0,0,0,-247,43,8153,-87,-2,116,0.159999996,-1.99000001,-178.8800049
0,2,2,-282,36,8159,-95,2,111,0.150000006,-2.029999971,-178.9199982
0,2,1,-243,32,8187,-95,0,114,0.150000006,-2.079999924,-178.9400024
0,0,1,-276,16,8206,-89,0,116,0.150000006,-2.089999914,-178.9600067
0,0,0,-410,27,8220,-97,1,114,0.159999996,-2.089999914,-178.9600067
0,-2,0,-445,48,8208,-93,3,116,0.159999996,-2.049999952,-178.9499969
0,-1,0,-304,37,8179,-90,0,111,0.170000002,-2.029999971,-178.9400024
0,0,0,-228,22,8176,-89,-4,112,0.170000002,-2.019999981,-178.9299927
0,0,2,-311,55,8153,-89,0,111,0.159999996,-2.029999971,-178.9700012
0,0,0,-338,39,8169,-96,7,121,0.159999996,-2.019999981,-178.9799957
0,0,-1,-351,-16,8211,-94,0,109,0.150000006,-2.00999999,-178.9799957
0,-2,0,-424,29,8200,-90,-1,113,0.150000006,-1.950000048,-178.9600067
0,-2,0,-432,70,8182,-87,-4,118,0.140000001,-1.909999967,-178.9700012
0,-2,0,-322,26,8187,-91,0,120,0.129999995,-1.870000005,-178.9799957
0,-1,1,-243,8,8185,-98,-3,117,0.119999997,-1.830000043,-178.9900055
0,0,0,-249,33,8185,-82,2,116,0.109999999,-1.799999952,-178.9799957
0,0,0,-287,28,8188,-88,-3,109,0.109999999,-1.789999962,-178.9799957
0,0,-1,-271,40,8190,-88,-3,109,0.219999999,-1.769999981,-178.9700012
0,1,0,-259,55,8183,-92,2,113,0.200000003,-1.789999962,-178.9900055
0,0,0,-270,29,8188,-92,2,113,0.200000003,-1.789999962,-178.9900055
0,0,0,-255,20,8193,-94,4,121,0.209999993,-1.809999943,-178.9900055
0,0,1,-259,30,8188,-94,4,121,0.219999999,-1.830000043,-179
0,1,0,-275,23,8201,-81,-2,117,0.219999999,-1.860000014,-179
0,0,0,-305,50,8192,-81,-2,117,0.109999999,-1.860000014,-178.9900055
0,1,0,-350,47,8196,-96,-5,117,0.119999997,-1.889999986,-178.9799957
0,0,0,-354,38,8183,-88,0,117,0.119999997,-1.899999976,-178.9900055
0,0,0,-330,13,8189,-91,7,121,0.119999997,-1.889999986,-179
-1,1,0,-264,38,8204,-90,-2,116,0.119999997,-1.919999957,-178.9799957
0,1,-1,-234,72,8161,-91,11,115,0.119999997,-1.940000057,-178.9600067
-1,2,0,-243,78,8186,-83,8,116,0.119999997,-1.980000019,-178.9700012
0,0,0,-317,28,8181,-89,5,117,0.119999997,-1.99000001,-178.9900055
0,0,0,-383,0,8219,-88,-3,119,0.119999997,-1.99000001,-178.9900055
0,0,-1,-400,40,8216,-88,-3,119,0.119999997,-1.980000019,-178.9600067
0,0,0,-456,61,8222,-85,-4,116,0.119999997,-1.950000048,-178.9499969
-2,0,-1,-515,57,8240,-85,-4,116,0.209999993,-1.909999967,-178.9400024
-1,0,0,-435,57,8172,-89,7,115,0.200000003,-1.870000005,-178.9299927
-1,0,-3,-364,147,8208,-89,7,115,0.180000007,-1.840000033,-178.8699951
-2,-1,-5,-450,243,8247,-92,2,121,0.140000001,-1.789999962,-178.7599945
0,0,-5,-493,149,8213,-92,2,121,0.129999995,-1.769999981,-178.6699982
0,-1,-4,-450,133,8164,-91,1,120,0.109999999,-1.74000001,-178.5599976
0,0,-9,-377,149,8203,-82,0,116,0.100000001,-1.730000019,-178.3699951
0,0,-12,-313,235,8080,-91,1,114,0.090000004,-1.769999981,-178.1100006
2,1,-15,-328,217,8059,-87,3,113,0.100000001,-1.840000033,-177.7799988
4,5,-18,-350,178,8079,-91,1,112,0.150000006,-1.980000019,-177.3999939
2,4,-22,-486,331,8053,-88,1,119,0.170000002,-2.099999905,-176.9299927
1,4,-27,-718,421,8243,-95,-6,110,0.180000007,-2.180000067,-176.3800049
2,0,-29,-784,346,8477,-90,-2,116,0.200000003,-2.210000038,-175.7599945
1,-1,-32,-691,353,8440,-87,-4,116,0.200000003,-2.190000057,-175.1100006
-2,0,-33,-544,431,8254,-93,0,117,0.129999995,-2.210000038,-174.4700012
-3,3,-30,-353,391,8212,-99,-6,104,0.039999999,-2.289999962,-173.8699951
-5,4,-28,-334,276,8327,-104,-1,119,-0.100000001,-2.369999886,-173.2799988
-8,3,-28,-421,232,8556,-86,0,109,-0.189999998,-2.410000086,-172.7200012
-12,0,-27,-406,296,8684,-84,-11,115,-0.469999999,-2.390000105,-172.1799927
-16,-2,-26,-301,326,8636,-95,-15,112,-0.819999993,-2.319999933,-171.6699982
-19,-5,-23,-157,273,8480,-93,1,110,-1.220000029,-2.210000038,-171.25
-20,-5,-19,-41,75,8438,-90,-13,109,-1.649999976,-2.089999914,-170.8999939
-23,-5,-13,71,-179,8537,-88,-9,121,-2.140000105,-1.980000019,-170.6399994
-26,-4,-10,279,-288,8532,-97,-8,116,-2.680000067,-1.870000005,-170.4400024
-28,-3,-8,483,-247,8394,-95,-15,116,-3.25999999,-1.779999971,-170.3000031
-30,-2,-3,537,-211,8371,-90,-5,115,-3.890000105,-1.730000019,-170.2599945
-33,0,0,524,-197,8275,-90,-5,115,-4.539999962,-1.75,-170.3000031
-33,0,4,397,-341,8189,-92,-11,115,-5.199999809,-1.75,-170.4199982
-33,0,8,110,-522,8224,-92,-11,115,-5.869999886,-1.75999999,-170.5800018
-34,-1,10,-143,-607,8196,-89,-2,110,-6.550000191,-1.75999999,-170.7799988
-34,0,11,-103,-709,8095,-87,-4,117,-7.230000019,-1.789999962,-171.0099945
-35,1,10,-20,-869,8016,-95,-8,122,-7.920000076,-1.860000014,-171.2100067
-33,4,9,-25,-1097,7960,-96,-5,117,-8.569999695,-1.980000019,-171.3999939
-32,5,9,-26,-1258,7901,-89,-4,110,-9.199999809,-2.119999886,-171.5700073
-31,7,8,-142,-1347,7872,-92,-1,120,-9.829999924,-2.279999971,-171.7299957
-32,5,8,-427,-1436,7953,-91,0,118,-10.47000027,-2.380000114,-171.8800049
-31,1,7,-657,-1534,8001,-96,0,121,-11.10000038,-2.420000076,-172.0399933
-31,-1,6,-602,-1599,7920,-96,0,121,-11.72000027,-2.420000076,-172.1799927
-30,-4,7,-432,-1671,7802,-87,-2,116,-12.31999969,-2.410000086,-172.3300018
-29,0,5,-435,-1806,7794,-87,-2,116,-12.90999985,-2.420000076,-172.4400024
-29,-1,5,-562,-1908,7829,-90,4,122,-13.5,-2.410000086,-172.5599976
-29,-2,4,-653,-1946,7843,-95,-2,122,-14.06999969,-2.369999886,-172.6799927
